"station_name","year_month","min_temp","max_temp","rainfall"
"Durham","2021-05",5,14.3,81.8
"Durham","2021-06",10.1,19.6,28.8
"Durham","2021-07",12.8,21.5,69
"Durham","2021-08",11.5,19.4,44.8
"Durham","2021-09",11.4,19.6,44.4
"Durham","2021-10",8.1,14.5,85.6
"Durham","2021-11",4.7,11,51
"Durham","2021-12",2.2,7.4,71.2
"Durham","2022-01",1.6,8.8,15.8
"Durham","2022-02",2.7,9.4,64.8
"Durham","2022-03",2.9,11.9,41.4
"Durham","2022-04",4.1,13.2,26.6
"Durham","2022-05",8.3,16.4,51.2
"Durham","2022-06",10.2,19.5,39.8
"Durham","2022-07",13.3,22.5,49.2
"Durham","2022-08",11.9,22.6,13
"Durham","2022-09",10,17.9,99
"Durham","2022-10",8.5,15.1,90
"Durham","2022-11",5.7,10.4,104
"Durham","2022-12",0.5,6.2,60.4
"Durham","2023-01",2,7.8,38
"Durham","2023-02",3.5,10,19.6
"Durham","2023-03",2.8,9.9,53
"Durham","2023-04",4,12,50
"Durham","2023-05",7.4,17.1,28
"Durham","2023-06",10.3,20.7,50.4
"Eastbourne","1959-01",1.1,6.4,109.5
"Eastbourne","1959-02",2,6.6,0
"Eastbourne","1959-03",5.1,10.4,43
"Eastbourne","1959-04",7.3,12.7,62.5
"Eastbourne","1959-05",9.3,16.8,12.5
"Eastbourne","1959-06",11.9,18.9,23.2
"Eastbourne","1959-07",14.2,21.6,39.8
"Eastbourne","1959-08",14.8,21.8,25.7
"Eastbourne","1959-09",12.8,20.8,6.6
"Eastbourne","1959-10",10.7,16.8,106.8
"Eastbourne","1959-11",6.2,11.7,151.5
"Eastbourne","1959-12",5.1,10,196.7
"Eastbourne","1960-01",2.6,7.4,82
"Eastbourne","1960-02",2.7,7.8,52.6
"Eastbourne","1960-03",5,9,80.5
"Eastbourne","1960-04",5.9,12.7,35.7
"Eastbourne","1960-05",9.7,16.2,70.4
"Eastbourne","1960-06",12.4,18.9,59.1
"Eastbourne","1960-07",13.4,18.4,60.2
"Eastbourne","1960-08",13.4,19.4,148.8
"Eastbourne","1960-09",11.9,17.6,66.5
"Eastbourne","1960-10",9.9,14.3,179.5
"Eastbourne","1960-11",7.1,11.8,218.8
"Eastbourne","1960-12",3.5,7.6,125.3
"Eastbourne","1961-01",3.1,7.3,147.5
"Eastbourne","1961-02",5.6,9.4,66.7
"Eastbourne","1961-03",4.4,11.4,6.3
"Eastbourne","1961-04",8.6,13.1,60.8
"Eastbourne","1961-05",8.6,15.4,32
"Eastbourne","1961-06",11.6,18.4,32.7
"Eastbourne","1961-07",12.9,19.5,69.1
"Eastbourne","1961-08",14,19.8,17.2
"Eastbourne","1961-09",13.5,19.3,64.5
"Eastbourne","1961-10",10.1,15.5,111.8
"Eastbourne","1961-11",6,10.1,100.6
"Eastbourne","1961-12",2.7,7.6,104.1
"Eastbourne","1962-01",3.5,7.8,89.7
"Eastbourne","1962-02",2.4,7.3,18.6
"Eastbourne","1962-03",1,6.4,50
"Eastbourne","1962-04",5.3,10.7,48.6
"Eastbourne","1962-05",7.5,12.7,41.8
"Eastbourne","1962-06",9.7,16.7,12.8
"Eastbourne","1962-07",12.9,18.1,53.1
"Eastbourne","1962-08",13.1,18.4,105.5
"Eastbourne","1962-09",11.4,17.1,64.7
"Eastbourne","1962-10",9.4,15.3,51.8
"Eastbourne","1962-11",5.2,9.4,69.8
"Eastbourne","1962-12",1,6.3,97.9
"Eastbourne","1963-01",-2.8,1,12.5
"Eastbourne","1963-02",-1.3,2,19.5
"Eastbourne","1963-03",3.4,7.9,74
"Eastbourne","1963-04",5.4,10.8,89.9
"Eastbourne","1963-05",7.8,13.8,42
"Eastbourne","1963-06",12,17.4,87.2
"Eastbourne","1963-07",12.9,18.6,43.4
"Eastbourne","1963-08",13,18.1,103.7
"Eastbourne","1963-09",11.9,17.1,88.3
"Eastbourne","1963-10",9.9,14.4,67.1
"Eastbourne","1963-11",8.3,12.3,209.6
"Eastbourne","1963-12",1.4,5.7,20.4
"Eastbourne","1964-01",2.2,6,33.7
"Eastbourne","1964-02",3.3,6.8,37.6
"Eastbourne","1964-03",2.9,6.7,124.3
"Eastbourne","1964-04",5.8,10.7,76.1
"Eastbourne","1964-05",10.1,15.9,83.7
"Eastbourne","1964-06",11.9,17.3,85.3
"Eastbourne","1964-07",14.2,19.8,34.9
"Eastbourne","1964-08",14.1,20.2,43.7
"Eastbourne","1964-09",12.6,19,34.4
"Eastbourne","1964-10",6.9,13.5,100.6
"Eastbourne","1964-11",6.8,11.2,104
"Eastbourne","1964-12",2.5,7.5,76
"Eastbourne","1965-01",2.9,6.7,91
"Eastbourne","1965-02",1.6,5.8,9.7
"Eastbourne","1965-03",3.2,8.6,74.7
"Eastbourne","1965-04",5.4,11.6,37
"Eastbourne","1965-05",8.7,14.5,46.2
"Eastbourne","1965-06",11,16.9,66.9
"Eastbourne","1965-07",12.6,17.7,101.5
"Eastbourne","1965-08",13.5,19,75.7
"Eastbourne","1965-09",10.6,16.8,137.5
"Eastbourne","1965-10",9.9,15.3,14.4
"Eastbourne","1965-11",4,9.6,72.5
"Eastbourne","1965-12",4,9.3,140.1
"Eastbourne","1966-01",2.5,5.7,59.6
"Eastbourne","1966-02",5.5,8.9,105.7
"Eastbourne","1966-03",4.4,10.2,20.5
"Eastbourne","1966-04",6.5,11.3,98.8
"Eastbourne","1966-05",8.6,15.1,37.6
"Eastbourne","1966-06",12.5,18.9,52.7
"Eastbourne","1966-07",13.2,18.9,73.4
"Eastbourne","1966-08",12.8,19.3,70.3
"Eastbourne","1966-09",12.4,18.5,31.6
"Eastbourne","1966-10",10.3,15,198.9
"Eastbourne","1966-11",4.5,9.6,73.3
"Eastbourne","1966-12",4.4,9.5,103.1
"Eastbourne","1967-01",3.6,7.3,59.5
"Eastbourne","1967-02",4.1,8.8,65.2
"Eastbourne","1967-03",5.6,10.8,40
"Eastbourne","1967-04",5,11.8,62.4
"Eastbourne","1967-05",8.9,14.7,67.7
"Eastbourne","1967-06",11,17.6,58.1
"Eastbourne","1967-07",14.3,20.6,11.6
"Eastbourne","1967-08",13.8,19.6,99.2
"Eastbourne","1967-09",12.6,17.8,102.6
"Eastbourne","1967-10",10.9,15.1,145.9
"Eastbourne","1967-11",4.5,10,84.5
"Eastbourne","1967-12",2.8,7.4,90.5
"Eastbourne","1968-01",2.4,7,82.6
"Eastbourne","1968-02",1.6,6,67.3
"Eastbourne","1968-03",4.6,9.5,21.4
"Eastbourne","1968-04",5,11.5,71.4
"Eastbourne","1968-05",8,13.5,53.6
"Eastbourne","1968-06",11.6,17.4,43.4
"Eastbourne","1968-07",12.7,19,51
"Eastbourne","1968-08",13.8,19.5,58.8
"Eastbourne","1968-09",12.8,17.9,117.3
"Eastbourne","1968-10",12.1,16,92.2
"Eastbourne","1968-11",6,9.9,23
"Eastbourne","1968-12",2.4,6.2,49.3
"Eastbourne","1969-01",5,9,75
"Eastbourne","1969-02",0.3,5.3,51.6
"Eastbourne","1969-03",2.6,7.8,61.9
"Eastbourne","1969-04",4.9,11.8,39.3
"Eastbourne","1969-05",8.8,14.3,65.8
"Eastbourne","1969-06",11.2,18.3,34.7
"Eastbourne","1969-07",14.3,21.3,75
"Eastbourne","1969-08",14.1,20.2,85.5
"Eastbourne","1969-09",12.9,18.9,7.1
"Eastbourne","1969-10",11.2,16.8,2.3
"Eastbourne","1969-11",5.2,10.7,176.6
"Eastbourne","1969-12",2.4,6.8,91.1
"Eastbourne","1970-01",3.6,7.5,119.9
"Eastbourne","1970-02",2.3,7.3,73.8
"Eastbourne","1970-03",1.9,7.8,45.7
"Eastbourne","1970-04",4.3,9.7,76
"Eastbourne","1970-05",9.4,15.8,34
"Eastbourne","1970-06",12.6,19.5,18.1
"Eastbourne","1970-07",12.7,18.4,59.5
"Eastbourne","1970-08",13.6,19.9,68.7
"Eastbourne","1970-09",12.4,18.4,113.8
"Eastbourne","1970-10",9.6,15.1,28.1
"Eastbourne","1970-11",7,12.1,209.9
"Eastbourne","1970-12",3.2,7.3,58.1
"Eastbourne","1971-01",3.9,7.8,89.9
"Eastbourne","1971-02",3.4,8.3,25.5
"Eastbourne","1971-03",3,8.3,57
"Eastbourne","1971-04",5.4,10.8,34.2
"Eastbourne","1971-05",8.9,15.3,59.5
"Eastbourne","1971-06",10.9,16.9,181.6
"Eastbourne","1971-07",13.9,20.8,38.5
"Eastbourne","1971-08",14.6,19.4,69.8
"Eastbourne","1971-09",11.7,18.7,15.3
"Eastbourne","1971-10",10.1,16.1,47.3
"Eastbourne","1971-11",4.4,10.5,48.9
"Eastbourne","1971-12",5.2,9.3,22.7
"Eastbourne","1972-01",3,6.9,66.7
"Eastbourne","1972-02",4.1,7.7,52.1
"Eastbourne","1972-03",4.7,10.3,45.4
"Eastbourne","1972-04",6.6,11.9,65.5
"Eastbourne","1972-05",8.8,14.2,35.5
"Eastbourne","1972-06",10.1,15.3,63.8
"Eastbourne","1972-07",13.4,19.3,25.5
"Eastbourne","1972-08",13.1,19.4,21.6
"Eastbourne","1972-09",10.3,16.9,31.7
"Eastbourne","1972-10",9.5,14.5,23.2
"Eastbourne","1972-11",5.6,10.4,83.4
"Eastbourne","1972-12",5.8,9.8,78.6
"Eastbourne","1973-01",3.8,7.8,48.2
"Eastbourne","1973-02",2.7,7.7,42.3
"Eastbourne","1973-03",3.6,10,19.5
"Eastbourne","1973-04",5.2,11,47.9
"Eastbourne","1973-05",9.1,14.1,84.5
"Eastbourne","1973-06",12.2,18.9,35.7
"Eastbourne","1973-07",13.6,19.6,36
"Eastbourne","1973-08",15,21.4,17.6
"Eastbourne","1973-09",12.5,18.6,89.6
"Eastbourne","1973-10",7.8,14,43.7
"Eastbourne","1973-11",5.1,10.6,44.5
"Eastbourne","1973-12",4.2,8.7,48.2
"Eastbourne","1974-01",5.8,9.5,95.6
"Eastbourne","1974-02",4.4,8.7,103
"Eastbourne","1974-03",4,9.7,28.7
"Eastbourne","1974-04",6,12.7,15.1
"Eastbourne","1974-05",8.6,15.2,19.9
"Eastbourne","1974-06",11.7,17.8,47.7
"Eastbourne","1974-07",13.5,18.8,56.2
"Eastbourne","1974-08",13.6,19.6,85.5
"Eastbourne","1974-09",11.3,16.8,193.3
"Eastbourne","1974-10",5.7,11.5,140.5
"Eastbourne","1974-11",6.4,11.3,169
"Eastbourne","1974-12",6.9,10.6,68.5
"Eastbourne","1975-01",6.2,10.2,130.7
"Eastbourne","1975-02",3.6,8.6,33.4
"Eastbourne","1975-03",3.5,8.2,106.2
"Eastbourne","1975-04",5.3,11.1,46.8
"Eastbourne","1975-05",7.8,13.5,55.6
"Eastbourne","1975-06",11.2,19.5,19.2
"Eastbourne","1975-07",14.4,20,37.2
"Eastbourne","1975-08",15.5,22.3,52
"Eastbourne","1975-09",12.3,18.5,159.9
"Eastbourne","1975-10",9,14.2,35.4
"Eastbourne","1975-11",5.2,10.8,112.1
"Eastbourne","1975-12",3.2,7.7,29.4
"Eastbourne","1976-01",4.6,8.3,24.8
"Eastbourne","1976-02",2.8,7.1,43.5
"Eastbourne","1976-03",3,7.9,19.7
"Eastbourne","1976-04",4.9,12.1,15.3
"Eastbourne","1976-05",9.9,16.2,9
"Eastbourne","1976-06",13.5,20.9,5.2
"Eastbourne","1976-07",15.8,22.8,15.3
"Eastbourne","1976-08",14.3,22.6,4.8
"Eastbourne","1976-09",11.9,18.1,142.6
"Eastbourne","1976-10",11,15.2,161.4
"Eastbourne","1976-11",6.4,10.8,189.4
"Eastbourne","1976-12",2,6.8,80.1
"Eastbourne","1977-01",2.9,6.8,86.9
"Eastbourne","1977-02",4.9,9.1,81.6
"Eastbourne","1977-03",5.6,10.4,60.1
"Eastbourne","1977-04",5.1,10.9,29.7
"Eastbourne","1977-05",8.3,15.1,48.5
"Eastbourne","1977-06",10.9,16.8,35.3
"Eastbourne","1977-07",13.6,19.9,22.3
"Eastbourne","1977-08",13.4,19.2,73.5
"Eastbourne","1977-09",11.7,17.2,23.2
"Eastbourne","1977-10",11,15.9,41.6
"Eastbourne","1977-11",6.3,10.7,114.5
"Eastbourne","1977-12",6.1,9.6,75.2
"Eastbourne","1978-01",2.5,7.4,109.4
"Eastbourne","1978-02",1.9,5.9,51.2
"Eastbourne","1978-03",4.7,9.7,52
"Eastbourne","1978-04",4.7,10,51.6
"Eastbourne","1978-05",8.7,15.4,32.2
"Eastbourne","1978-06",11.8,17.5,40.1
"Eastbourne","1978-07",13.4,18.3,103.8
"Eastbourne","1978-08",13.2,18.8,14.6
"Eastbourne","1978-09",12.6,18.5,12.9
"Eastbourne","1978-10",10.4,15.9,4
"Eastbourne","1978-11",8,12.4,10.3
"Eastbourne","1978-12",4.7,8.9,185.7
"Eastbourne","1979-01",-0.2,4.8,77.4
"Eastbourne","1979-02",0.8,5,90.6
"Eastbourne","1979-03",3.5,8.3,96
"Eastbourne","1979-04",5.8,11.4,54.2
"Eastbourne","1979-05",8,14,79.5
"Eastbourne","1979-06",11.6,17.1,35.6
"Eastbourne","1979-07",13.7,20,29.5
"Eastbourne","1979-08",13,19,75.8
"Eastbourne","1979-09",11.6,17.8,21.8
"Eastbourne","1979-10",10.4,15.7,69.6
"Eastbourne","1979-11",5.7,11.5,75.5
"Eastbourne","1979-12",5.8,9.5,118.3
"Eastbourne","1980-01",1.9,6.3,67
"Eastbourne","1980-02",5.1,9,85.7
"Eastbourne","1980-03",4,8.7,102.9
"Eastbourne","1980-04",6.3,12.6,10.3
"Eastbourne","1980-05",8.5,15.6,44.5
"Eastbourne","1980-06",11.4,17.1,107.4
"Eastbourne","1980-07",12.8,18,155.7
"Eastbourne","1980-08",14.3,19.7,100.4
"Eastbourne","1980-09",13.8,18.6,48.6
"Eastbourne","1980-10",8.3,14.2,122.2
"Eastbourne","1980-11",5.5,9.5,56.4
"Eastbourne","1980-12",4.1,8.7,51.3
"Eastbourne","1981-01",3.2,8.2,35.8
"Eastbourne","1981-02",1.5,6.5,23.8
"Eastbourne","1981-03",6.7,10.6,132.7
"Eastbourne","1981-04",5,11.5,44.4
"Eastbourne","1981-05",8.4,14.5,109.5
"Eastbourne","1981-06",10.2,16.1,49
"Eastbourne","1981-07",13,19.1,25.4
"Eastbourne","1981-08",14.1,20.9,21.8
"Eastbourne","1981-09",13.3,18.9,127.2
"Eastbourne","1981-10",8.1,13,167.9
"Eastbourne","1981-11",7,11.7,45.1
"Eastbourne","1981-12",1.4,6.3,83.1
"Eastbourne","1982-01",2.7,7,43.9
"Eastbourne","1982-02",3.9,7.8,38.1
"Eastbourne","1982-03",4.2,9.8,58.7
"Eastbourne","1982-04",5.8,12.6,18.1
"Eastbourne","1982-05",9.3,15.4,41.1
"Eastbourne","1982-06",13.8,18.8,52
"Eastbourne","1982-07",14.6,21.4,16.3
"Eastbourne","1982-08",14.6,20.2,39.7
"Eastbourne","1982-09",13,19.3,122.6
"Eastbourne","1982-10",9.5,14.4,175.8
"Eastbourne","1982-11",8,12.2,129.7
"Eastbourne","1982-12",3.4,8.7,117.9
"Eastbourne","1983-01",5.8,9.8,77.7
"Eastbourne","1983-02",1.3,5.4,48
"Eastbourne","1983-03",4.2,9.4,54.8
"Eastbourne","1983-04",5.3,10.9,104.9
"Eastbourne","1983-05",8.6,13.6,94.2
"Eastbourne","1983-06",12.6,18.4,19.9
"Eastbourne","1983-07",15.6,22.9,17.6
"Eastbourne","1983-08",15.1,22.1,11.4
"Eastbourne","1983-09",12.9,18.1,83.6
"Eastbourne","1983-10",10,15.2,69.6
"Eastbourne","1983-11",6.9,11.2,50.1
"Eastbourne","1983-12",5.2,9.6,93.3
"Eastbourne","1984-01",3.9,8.5,151.8
"Eastbourne","1984-02",3.2,7.2,42.4
"Eastbourne","1984-03",3.1,8.4,81
"Eastbourne","1984-04",4.9,11.9,2.5
"Eastbourne","1984-05",7.7,13.4,65.2
"Eastbourne","1984-06",11.3,18.2,34.5
"Eastbourne","1984-07",13.6,19.9,40.6
"Eastbourne","1984-08",14.8,20.8,25.5
"Eastbourne","1984-09",12.5,17.7,84.8
"Eastbourne","1984-10",10.2,15.4,103.3
"Eastbourne","1984-11",8.3,12.9,138.6
"Eastbourne","1984-12",5.2,10,137.7
"Eastbourne","1985-01",-0.9,4.1,64.2
"Eastbourne","1985-02",0.9,5.2,36.2
"Eastbourne","1985-03",2.5,8.1,58.6
"Eastbourne","1985-04",6.2,12.1,37.7
"Eastbourne","1985-05",9.3,15.5,49.8
"Eastbourne","1985-06",11.2,17.3,48.1
"Eastbourne","1985-07",14.2,19.9,38.8
"Eastbourne","1985-08",13.7,18.6,85.2
"Eastbourne","1985-09",12.5,18.4,22.9
"Eastbourne","1985-10",10.1,15.4,30.8
"Eastbourne","1985-11",3.1,8.9,82.5
"Eastbourne","1985-12",6.9,10.2,94.8
"Eastbourne","1986-01",2.9,7.6,146.8
"Eastbourne","1986-02",-1.7,2,15.9
"Eastbourne","1986-03",2.3,7.5,89.1
"Eastbourne","1986-04",4.3,9.7,53.2
"Eastbourne","1986-05",8.7,13.7,36.6
"Eastbourne","1986-06",12.3,18.7,28
"Eastbourne","1986-07",14.1,19.8,15.6
"Eastbourne","1986-08",12.7,18.3,43.9
"Eastbourne","1986-09",9.7,16.1,45.4
"Eastbourne","1986-10",10.4,15.3,100.7
"Eastbourne","1986-11",7.1,12.2,129.8
"Eastbourne","1986-12",4.8,9.9,107.6
"Eastbourne","1987-01",-0.4,3.4,21.1
"Eastbourne","1987-02",2.1,6.7,52.7
"Eastbourne","1987-03",2.3,7.6,96.5
"Eastbourne","1987-04",7.3,12.9,50.5
"Eastbourne","1987-05",7.7,14.4,49
"Eastbourne","1987-06",11.3,16.6,64.9
"Eastbourne","1987-07",14.1,19.7,82.1
"Eastbourne","1987-08",13.8,20,71.4
"Eastbourne","1987-09",12.9,18.3,44
"Eastbourne","1987-10",10.1,14.8,246.9
"Eastbourne","1987-11",5.8,10.5,96.6
"Eastbourne","1987-12",4.9,8.7,33.3
"Eastbourne","1988-01",4.9,9.1,194.9
"Eastbourne","1988-02",3.2,8.4,57.7
"Eastbourne","1988-03",4.9,9.9,98
"Eastbourne","1988-04",5.8,11.6,34.2
"Eastbourne","1988-05",10.2,15.9,35.8
"Eastbourne","1988-06",11.9,17.6,16.2
"Eastbourne","1988-07",13.7,18.1,63.6
"Eastbourne","1988-08",13.8,19.2,46.5
"Eastbourne","1988-09",12.5,17.7,59.3
"Eastbourne","1988-10",10.7,15.1,96.2
"Eastbourne","1988-11",5.1,10.2,30
"Eastbourne","1988-12",6.6,10.3,29.9
"Eastbourne","1989-01",5.4,9.6,34.1
"Eastbourne","1989-02",4.9,9.6,55.4
"Eastbourne","1989-03",6.4,11.2,67.7
"Eastbourne","1989-04",5.3,10.7,64.5
"Eastbourne","1989-05",10.7,17.4,3.2
"Eastbourne","1989-06",12.1,18.9,61.4
"Eastbourne","1989-07",15.5,22.2,21.3
"Eastbourne","1989-08",14.7,21.6,18.3
"Eastbourne","1989-09",13.7,19.8,41.4
"Eastbourne","1989-10",11.5,16.7,92.8
"Eastbourne","1989-11",5.9,11.3,69.5
"Eastbourne","1989-12",5.4,9.7,135.6
"Eastbourne","1990-01",6.3,10.2,111.5
"Eastbourne","1990-02",7.1,11,111.6
"Eastbourne","1990-03",6.8,11.7,7.2
"Eastbourne","1990-04",6,13.1,60.9
"Eastbourne","1990-05",10.3,17.6,7.2
"Eastbourne","1990-06",11.8,17.1,43.2
"Eastbourne","1990-07",13.9,20.3,5
"Eastbourne","1990-08",15.8,22.3,35.5
"Eastbourne","1990-09",11.5,18.5,37.2
"Eastbourne","1990-10",11.5,16,127.2
"Eastbourne","1990-11",7.1,10.8,83.5
"Eastbourne","1990-12",4.4,7.9,69.9
"Eastbourne","1991-01",4.4,7.7,99
"Eastbourne","1991-02",0.3,4.8,40.8
"Eastbourne","1991-03",5.8,10.7,55.1
"Eastbourne","1991-04",5.7,12,43.1
"Eastbourne","1991-05",7.7,14.2,16
"Eastbourne","1991-06",10.5,15.2,139.3
"Eastbourne","1991-07",14.4,19.7,131.6
"Eastbourne","1991-08",15.1,21.1,7.6
"Eastbourne","1991-09",13.2,19.5,39.7
"Eastbourne","1991-10",9.3,14.5,43.1
"Eastbourne","1991-11",5.9,10.8,138.9
"Eastbourne","1991-12",4.3,8.8,28.1
"Eastbourne","1992-01",3.2,7.1,24.7
"Eastbourne","1992-02",4,8.7,30.4
"Eastbourne","1992-03",6.2,10.5,59.7
"Eastbourne","1992-04",7,12.4,91.5
"Eastbourne","1992-05",10.9,17.7,19.8
"Eastbourne","1992-06",12.5,19.4,8
"Eastbourne","1992-07",14.6,20.2,88.7
"Eastbourne","1992-08",15,19.6,109.3
"Eastbourne","1992-09",13,17.6,72.5
"Eastbourne","1992-10",7.4,13.1,116.4
"Eastbourne","1992-11",7.2,12.4,138.2
"Eastbourne","1992-12",4,8.2,52.6
"Eastbourne","1993-01",5.5,10.1,93.4
"Eastbourne","1993-02",3.4,7.4,6.2
"Eastbourne","1993-03",4.3,9.7,23.9
"Eastbourne","1993-04",7.9,13,105.1
"Eastbourne","1993-05",10.3,16,34.9
"Eastbourne","1993-06",13,18.7,75.8
"Eastbourne","1993-07",13.8,18.9,68.9
"Eastbourne","1993-08",13.3,19.4,37.7
"Eastbourne","1993-09",11.2,17.2,107.5
"Eastbourne","1993-10",8.4,13.2,89.8
"Eastbourne","1993-11",4.1,8.9,59.9
"Eastbourne","1993-12",5.4,9.7,180.7
"Eastbourne","1994-01",5,9.1,110.2
"Eastbourne","1994-02",2.9,7.5,46.1
"Eastbourne","1994-03",6.1,10.9,65.5
"Eastbourne","1994-04",5.7,11.7,86.3
"Eastbourne","1994-05",8.9,14,90.9
"Eastbourne","1994-06",12.1,17.8,46.5
"Eastbourne","1994-07",16,22,63.7
"Eastbourne","1994-08",15.2,20.6,47.4
"Eastbourne","1994-09",12.3,17.2,106.2
"Eastbourne","1994-10",9.3,14.7,120.2
"Eastbourne","1994-11",10.7,13.5,60.3
"Eastbourne","1994-12",6.1,10.9,132
"Eastbourne","1995-01",3.5,8.6,148.1
"Eastbourne","1995-02",6.1,10.3,107.4
"Eastbourne","1995-03",3.8,10,63.4
"Eastbourne","1995-04",7.1,13.1,14.8
"Eastbourne","1995-05",9.4,16.5,14.9
"Eastbourne","1995-06",11.9,18.5,25.6
"Eastbourne","1995-07",15.8,22,32
"Eastbourne","1995-08",16.3,23.5,0.7
"Eastbourne","1995-09",12.1,18.3,103.6
"Eastbourne","1995-10",12.2,17.3,30.3
"Eastbourne","1995-11",7.6,12.1,28.8
"Eastbourne","1995-12",2.4,6.6,81.8
"Eastbourne","1996-01",4,7.4,57.5
"Eastbourne","1996-02",1.5,6.7,37.9
"Eastbourne","1996-03",2.9,7.8,43.2
"Eastbourne","1996-04",6.1,12,18.9
"Eastbourne","1996-05",7,13,70.3
"Eastbourne","1996-06",11.7,18.4,22.5
"Eastbourne","1996-07",13.7,19.8,29.2
"Eastbourne","1996-08",14.2,20.4,89.9
"Eastbourne","1996-09",11.7,17.7,32
"Eastbourne","1996-10",10.3,15.5,53.1
"Eastbourne","1996-11",4.6,10.7,148.8
"Eastbourne","1996-12",2.9,6.3,38.9
"Eastbourne","1997-01",0.5,4.7,16.1
"Eastbourne","1997-02",5.1,9.3,70.3
"Eastbourne","1997-03",6.1,11.5,16.3
"Eastbourne","1997-04",5.9,13,12.4
"Eastbourne","1997-05",8.8,15.7,42.8
"Eastbourne","1997-06",12.3,18,150.2
"Eastbourne","1997-07",14.2,20.3,19.9
"Eastbourne","1997-08",16.8,22.6,122.4
"Eastbourne","1997-09",12.6,19.1,2
"Eastbourne","1997-10",9.2,15.4,106.1
"Eastbourne","1997-11",8.2,12.7,166.6
"Eastbourne","1997-12",5.4,9.7,95.8
"Eastbourne","1998-01",4.4,8.9,106.1
"Eastbourne","1998-02",4.3,9.9,11.4
"Eastbourne","1998-03",6.9,11.3,59
"Eastbourne","1998-04",6.9,12,86
"Eastbourne","1998-05",10.9,17.8,8.9
"Eastbourne","1998-06",12.8,17.4,88.6
"Eastbourne","1998-07",14,18.9,56.5
"Eastbourne","1998-08",14,21,30
"Eastbourne","1998-09",13.6,18.8,102.8
"Eastbourne","1998-10",9.6,14.8,167.3
"Eastbourne","1998-11",5.1,10,47.6
"Eastbourne","1998-12",4.9,9.5,95.7
"Eastbourne","1999-01",5.3,9.5,82.6
"Eastbourne","1999-02",3.6,8.2,43.8
"Eastbourne","1999-03",5.3,10.9,39
"Eastbourne","1999-04",7.4,12.9,49.8
"Eastbourne","1999-05",10.9,16.6,25.2
"Eastbourne","1999-06",12.2,18.3,66.8
"Eastbourne","1999-07",15.4,22.1,12.4
"Eastbourne","1999-08",14.7,20.8,84.2
"Eastbourne","1999-09",14.6,19.8,134.7
"Eastbourne","1999-10",9.6,15.3,77.7
"Eastbourne","1999-11",6.9,11.3,31
"Eastbourne","1999-12",4.3,9.2,172.6
"Eastbourne","2000-01",3.1,8.3,27
"Eastbourne","2000-02",5,9.7,67.1
"Eastbourne","2000-03",4.9,11,24.3
"Eastbourne","2000-04",5.2,12,92.6
"Eastbourne","2000-05",9.6,16.3,95.2
"Eastbourne","2000-06",12,18.2,13.6
"Eastbourne","2000-07",12.8,19.4,50
"Eastbourne","2000-08",14.3,21.2,21.7
"Eastbourne","2000-09",13.5,19.3,120.8
"Eastbourne","2000-10",9.4,15.2,261.1
"Eastbourne","2000-11",6.4,11.4,198.2
"Eastbourne","2000-12",5.7,9.5,90.7
"Eastbourne","2001-01",2.9,7.6,127.8
"Eastbourne","2001-02",3.1,8.8,97.3
"Eastbourne","2001-03",4.3,9.2,144.5
"Eastbourne","2001-04",6.1,12,79
"Eastbourne","2001-05",9.7,16.7,39.5
"Eastbourne","2001-06",12.1,18.4,9.9
"Eastbourne","2001-07",14.8,21.2,72.6
"Eastbourne","2001-08",15.2,21.1,63.8
"Eastbourne","2001-09",11.6,18.2,70.8
"Eastbourne","2001-10",12.9,17.4,129.8
"Eastbourne","2001-11",5.6,11.9,58.7
"Eastbourne","2001-12",2.8,8,31.8
"Eastbourne","2002-01",5,9.3,88.3
"Eastbourne","2002-02",5.8,10.9,109.4
"Eastbourne","2002-03",6,11.5,40.6
"Eastbourne","2002-04",6.8,13.6,23.2
"Eastbourne","2002-05",10.2,15.6,77.3
"Eastbourne","2002-06",12.5,17.9,66
"Eastbourne","2002-07",14.3,20.1,106.3
"Eastbourne","2002-08",15.1,21.6,33.7
"Eastbourne","2002-09",12.7,19.7,70.6
"Eastbourne","2002-10",9.3,15.5,65
"Eastbourne","2002-11",9,13.2,165.9
"Eastbourne","2002-12",6.2,9.5,171.7
"Eastbourne","2003-01",3.4,8,67.4
"Eastbourne","2003-02",2.6,7.4,29.4
"Eastbourne","2003-03",5.7,11.3,30.4
"Eastbourne","2003-04",6.7,13.4,27.2
"Eastbourne","2003-05",10.2,15.9,50.2
"Eastbourne","2003-06",13.8,19.8,41.6
"Eastbourne","2003-07",15.6,21.2,59.6
"Eastbourne","2003-08",16,22.9,28.5
"Eastbourne","2003-09",11.6,19.9,15.8
"Eastbourne","2003-10",8,14.4,60.7
"Eastbourne","2003-11",7.9,12.7,141.1
"Eastbourne","2003-12",4.9,9.5,86.4
"Eastbourne","2004-01",4.8,9,105.8
"Eastbourne","2004-02",4.2,8.8,22.7
"Eastbourne","2004-03",4.7,10.1,28.6
"Eastbourne","2004-04",6.8,13.1,70.4
"Eastbourne","2004-05",9.8,16.1,40.4
"Eastbourne","2004-06",13.1,19.7,26.1
"Eastbourne","2004-07",14.3,19.8,37.2
"Eastbourne","2004-08",16,21.4,89
"Eastbourne","2004-09",13.1,19.6,33.2
"Eastbourne","2004-10",10.3,15.6,123.1
